Hypernym_Id,Hypernym
6293,subsidiary
6294,serial
6295,penis
6296,sighting
6297,perk
6298,adoption
6299,dirk
6300,workbench
6301,literary
6302,spinner
6303,altar
6304,benzene
6305,sac
6306,sunlight
6307,pneumothorax
6308,contrivance
6309,cotter
6310,sprinter
6311,dismemberment
6312,octave
6313,macro
6314,eau
6315,horseshoe
6316,invaders
6317,southwestward
6318,going
6319,blogging
6320,obviously
6321,sailing
6322,flake
6323,pekingese
6324,novelette
6325,atheist
6326,misinterpretation
6327,previously
6328,courage
6329,terminology
6330,garment
6331,bash
6332,snider
6333,petticoat
6334,liking
6335,keyhole
6336,porter
6337,archaeologist
6338,pavilion
6339,residences
6340,magneto
6341,mil
6342,hey
6343,gamer
6344,downpipe
6345,midlands
6346,convenience
6347,escape
6348,grimes
6349,retreat
6350,average
6351,fellowship
6352,illegality
6353,reclamation
6354,cuisine
6355,stamp
6356,caramel
6357,raja
6358,unspoken
6359,composer
6360,stonechat
6361,hassle
6362,tales
6363,fidget
6364,lightning
6365,dialogue
6366,smoker
6367,loot
6368,napping
6369,unicorns
6370,tush
6371,pueblo
6372,armchair
6373,fear
6374,nationalism
6375,sixties
6376,reformation
6377,commodore
6378,wizards
6379,knockout
6380,pentagon
6381,conservatory
6382,roman
6383,inspired
6384,conservancy
6385,telecommunications
6386,abduction
6387,notification
6388,stele
6389,kick
6390,jazzy
6391,navel
6392,divert
6393,eclecticism
6394,padlock
6395,servers
6396,aggression
6397,yogi
6398,peer
6399,documentation
6400,warbonnet
6401,gesture
6402,understandably
6403,osteotomy
6404,brachiopod
6405,anthropoid
6406,analogue
6407,anatomy
6408,sandwich
6409,inflatables
6410,physical
6411,bracket
6412,illustrated
6413,lounger
6414,tulip
6415,buck
6416,victoria
6417,prepaid
6418,porch
6419,compact
6420,bifurcation
6421,peacemakers
6422,machining
6423,correlation
6424,advent
6425,resume
6426,furlong
6427,blacks
6428,brewer
6429,paranoia
6430,proclamation
6431,synopsis
6432,timbers
6433,denizen
6434,valuation
6435,tanning
6436,incarnation
6437,ammunition
6438,rightness
6439,waveguide
6440,advancement
6441,lettering
6442,flame
6443,billion
6444,irony
6445,beers
6446,peat
6447,elevation
6448,long
6449,johns
6450,imams
6451,feedback
6452,enlargement
6453,aniline
6454,ordination
6455,candies
6456,dehumidifier
6457,brew
6458,annex
6459,bell
6460,almond
6461,stipend
6462,cheekbone
6463,confiscation
6464,handling
6465,rose
6466,coughing
6467,onset
6468,anxiety
6469,photocopy
6470,cannibal
6471,catalog
6472,evergreens
6473,malformation
6474,hardwood
6475,urethane
6476,packing
6477,academia
6478,rehearsal
6479,mathematics
6480,pest
6481,decrease
6482,stem
6483,justiciar
6484,complication
6485,trio
6486,sought
6487,makeover
6488,panorama
6489,stack
6490,truffle
6491,twenty
6492,patricide
6493,militia
6494,intruder
6495,aisle
6496,mood
6497,aspiration
6498,itinerary
6499,trends
6500,humans
6501,cardiogram
6502,elbow
6503,onion
6504,dialog
6505,transplantation
6506,businessman
6507,airlift
6508,meatball
6509,outlay
6510,saguaro
6511,shadows
6512,bennet
6513,goodbye
6514,worming
6515,towel
6516,returnee
6517,kitchenware
6518,rarity
6519,unemployment
6520,arctic
6521,marketer
6522,begin
6523,revisionism
6524,fiend
6525,suites
6526,saw
6527,oncology
6528,prisoner
6529,storyteller
6530,intrusion
6531,pigeon
6532,guardians
6533,shoving
6534,edibles
6535,estimating
6536,indentation
6537,shekel
6538,sienna
6539,zoo
6540,swoon
6541,disappearance
6542,leverage
6543,bomb
6544,wraith
6545,psychopathology
6546,stomach
6547,studies
6548,beans
6549,confessor
6550,parks
6551,portrayal
6552,architects
6553,collagen
6554,psf
6555,seaboard
6556,cant
6557,forever
6558,deprivation
6559,adaption
6560,douche
6561,legislature
6562,tap
6563,fair
6564,anonymously
6565,tupelo
6566,25th
6567,remuneration
6568,selling
6569,spectacular
6570,dell
6571,extra
6572,lie
6573,declaration
6574,locators
6575,hometown
6576,carrot
6577,dab
6578,taking
6579,bah
6580,vestige
6581,estrogen
6582,vampire
6583,graveyard
6584,entryway
6585,mint
6586,courtyard
6587,postcards
6588,impaired
6589,winters
6590,telethon
6591,ankle
6592,yttrium
6593,microscopy
6594,saucepan
6595,maiden
6596,bollard
6597,sweetener
6598,extremist
6599,router
6600,bolt
6601,lichens
6602,rune
6603,downer
6604,quartet
6605,clarification
6606,corners
6607,retraction
6608,very
6609,ambler
6610,locum
6611,glider
6612,patenting
6613,motorcycle
6614,pole
6615,tithe
6616,ornamental
6617,plaster
6618,fridge
6619,listener
6620,luminary
6621,bylaw
6622,similarity
6623,apoptosis
6624,subset
6625,socks
6626,supplied
6627,dirty
6628,hubris
6629,she
6630,ending
6631,commanders
6632,expulsion
6633,mafia
6634,breather
6635,scarf
6636,starling
6637,anthropomorphism
6638,sensibility
6639,dried
6640,prison
6641,constitutionalism
6642,ben
6643,prior
6644,retrieval
6645,knee
6646,draft
6647,phil
6648,pram
6649,ago
6650,cesspool
6651,innovator
6652,outing
6653,titans
6654,difficile
6655,apology
6656,leal
6657,overuse
6658,caterpillar
6659,planking
6660,dogs
6661,airfoil
6662,recognizer
6663,mater
6664,legume
6665,mars
6666,hypothyroidism
6667,maintaining
6668,invited
6669,carryout
6670,rove
6671,carburetor
6672,hysteria
6673,hunt
6674,amber
6675,rabbi
6676,recordings
6677,aqueduct
6678,raters
6679,chromatography
6680,realignment
6681,galley
6682,sleeper
6683,initiation
6684,hiring
6685,shown
6686,ether
6687,quetzal
6688,macaw
6689,montero
6690,integrated
6691,carpeting
6692,arachnid
6693,contamination
6694,some
6695,alto
6696,hedges
6697,henna
6698,trance
6699,sprain
6700,breakdown
6701,nonzero
6702,oyster
6703,uranium
6704,traditionally
6705,frosty
6706,watchmen
6707,die
6708,fixture
6709,sonar
6710,propagandist
6711,shade
6712,spencer
6713,shutout
6714,interviewer
6715,lib
6716,graduate
6717,bop
6718,scent
6719,lowermost
6720,narrating
6721,perky
6722,spinning
6723,existing
6724,vanilla
6725,pharmacology
6726,sexuality
6727,tenet
6728,permeability
6729,hicks
6730,tuberculosis
6731,encyclopedia
6732,clap
6733,antiquity
6734,warble
6735,incontinence
6736,noblesse
6737,picking
6738,represent
6739,copolymer
6740,shin
6741,peninsula
6742,clutch
6743,resilience
6744,frenetic
6745,coordination
6746,barker
6747,scot
6748,radioactivity
6749,strap
6750,relay
6751,amoeba
6752,hubs
6753,tunnel
6754,holster
6755,titanium
6756,interferon
6757,skyscraper
6758,hoe
6759,endorphin
6760,salvage
6761,quantum
6762,bub
6763,dynamics
6764,soybean
6765,spillway
6766,frontier
6767,functions
6768,propane
6769,resistor
6770, taking
6771,migrant
6772,statue
6773,roast
6774,matching
6775,airline
6776,forensics
6777,spleen
6778,titanic
6779,constituency
6780,homeostasis
6781,setup
6782,importantly
6783,header
6784,poison
6785,speakers
6786,wise
6787,worthiness
6788,congenital
6789,goddess
6790,ceramic
6791,liberation
6792,noodle
6793, anodes
6794,apollo
6795,letters
6796,openness
6797,entirely
6798,masking
6799,penicillin
6800,saltwater
6801,estates
6802,overreaction
6803,bribery
6804,profanity
6805,inflection
6806,brooks
6807,headset
6808,cutlet
6809,antagonist
6810,spotlighted
6811,recall
6812,poppers
6813,prof
6814,efficient
6815,maniple
6816,fencing
6817,humble
6818,teasing
6819,wrapper
6820,logging
6821,warranty
6822,musician
6823,topper
6824,earlier
6825,combatant
6826,virus
6827,foe
6828,stenosis
6829,dolphin
6830,acetyl
6831,stretches
6832,linguistics
6833,pulpit
6834,rampage
6835,neutral
6836,mantra
6837,fundamental
6838,assertion
6839,mattress
6840,misdemeanor
6841,forte
6842,acceptation
6843,deb
6844,macromolecule
6845,compressor
6846,leaver
6847,transparency
6848,laughter
6849,alumnus
6850,arming
6851,hardcore
6852,designers
6853,concluded
6854,digression
6855,cymbal
6856,delight
6857,lash
6858,slipper
6859,scampering
6860,excuse
6861,jaguar
6862,lower
6863,bullet
6864,wallpapering
6865,swearing
6866,enclosed
6867,launcher
6868,collaborative
6869,eagles
6870,fusion
6871,birds
6872,sunset
6873,offensive
6874,fluoride
6875,solar
6876,heroically
6877,blink
6878,rafters
6879,cosmology
6880,surround
6881,dialect
6882,wade
6883,fascism
6884,reclassification
6885,waiver
6886,maximum
6887,twine
6888,escort
6889,drone
6890,ease
6891,retaliating
6892,shame
6893,mistress
6894,scones
6895,cannon
6896,cerise
6897,campaigning
6898,shortcoming
6899,shit
6900,ancestor
6901,startup
6902,colorado
6903,originally
6904,nettle
6905,firmness
6906,grin
6907,fast
6908,randy
6909,smile
6910,bobs
6911,otherwise
6912,coats
6913,bestseller
6914,primrose
6915,consolidation
6916,dengue
6917,actress
6918,crank
6919,bitterness
6920,theist
6921,sequestration
6922,relate
6923,accountability
6924,toad
6925,substation
6926,eggplant
6927,murphy
6928,dissent
6929,insight
6930,hmm
6931,gorilla
6932,willow
6933,positive
6934,kosher
6935,idempotent
6936,hearts
6937,melon
6938,twist
6939,floorboards
6940,scorpions
6941,further
6942,carpenter
6943,broadly
6944,bismuth
6945,forefoot
6946,told
6947,signing
6948,icky
6949,materials
6950,zeta
6951,dissolution
6952,externally
6953,clean
6954,infallibility
6955,optical
6956,gentile
6957,forklift
6958,condemnation
6959,screw
6960,vocabulary
6961,around
6962,flossing
6963,astonish
6964,pacifistic
6965,invalid
6966,yuck
6967,meadows
6968,widget
6969,pal
6970,vendors
6971,brightness
6972,bath
6973,intestine
6974,oneness
6975,suburb
6976,clergy
6977,parishioner
6978,breastwork
6979,soot
6980,vacationer
6981,bungalows
6982,orange
6983,closure
6984,mariner
6985,dismantled
6986,banks
6987,unicyclist
6988,gallbladder
6989,crossbow
6990,etching
6991,gee
6992,electron
6993,mat
6994,renaissance
6995,rookie
6996,retention
6997,daddy
6998,mandarin
6999,wiz
7000,pull
7001,custody
7002,cranny
7003,abstract
7004,financier
7005,foursome
7006,bombers
7007,vesper
7008,traces
7009,sameness
7010,password
7011,cocoon
7012,gamesome
7013,familiars
7014,pedagogy
7015,insect
7016,importing
7017,confederation
7018,pun
7019,leveling
7020,refrigerator
7021,whatever
7022,holt
7023,submitted
7024,throe
7025,hearth
7026,guardrail
7027,simony
7028,yen
7029,capitalize
7030,obsession
7031,serpent
7032,pike
7033,floppy
7034,napoleon
7035,subtropic
7036,mastery
7037,cytosine
7038,clinician
7039,veto
7040,infected
7041,peripheral
7042,coli
7043,refreshingly
7044,likewise
7045,coupler
7046,modding
7047,duo
7048,rethinking
7049,partition
7050,lost
7051,stiffness
7052,presidency
7053,shambolic
7054,thumbnail
7055,motel
7056,rimes
7057,haze
7058,showdown
7059,sorting
7060,fastener
7061,epaulet
7062,thymus
7063,intended
7064,tbs
7065,completely
7066,heave
7067,tramline
7068,cracker
7069,secrecy
7070,feeding
7071,cooked
7072,assets
7073,geothermal
7074,blocker
7075,constructor
7076,chloride
7077,save
7078,dictator
7079,hemolysis
7080,ideally
7081,bayou
7082,deacon
7083,handout
7084,enforceability
7085,psychosis
7086,chant
7087,recyclable
7088,evidently
7089,intercession
7090,cheese
7091,pantheon
7092,merchant
7093,geoengineering
7094,developments
7095,write
7096,despair
7097,nationalization
7098,predictability
7099,streets
7100,fracking
7101,reach
7102,payload
7103,nor
7104,hierarchy
7105,helpline
7106,better
7107,menswear
7108,halving
7109,drew
7110,flowering
7111,premise
7112,lyrically
7113,cationic
7114,disqualification
7115,mankind
7116,rear
7117,apocalypse
7118,stump
7119,stallholder
7120,announced
7121,supplier
7122,cage
7123,puppet
7124,proceeding
7125,pusher
7126,sandman
7127,coaches
7128,feline
7129,neglect
7130,terrorism
7131,raiders
7132,equinox
7133,washer
7134,shaw
7135,whisperer
7136,biking
7137,realistically
7138,funds
7139,sure
7140,ache
7141,patio
7142,easement
7143,log
7144,kimono
7145,tweak
7146,copse
7147,shackle
7148,sponge
7149,groove
7150,indexing
7151,oxalate
7152,cessation
7153,blazon
7154,epicenter
7155,adjust
7156,remission
7157,sierra
7158,ethylene
7159,wondering
7160,griffin
7161,attachment
7162,negligence
7163,gaz
7164,anime
7165,pearl
7166,shops
7167,objection
7168,contrary
7169,dielectric
7170,gilt
7171,tourney
7172,phishing
7173,regularly
7174,citation
7175,gabby
7176,bloom
7177,clerical
7178,urban
7179,her
7180,antigen
7181,mic
7182,rubric
7183,lantern
7184,typeface
7185,drilling
7186,scarcity
7187,billionaire
7188,crus
7189,preferences
7190,drought
7191,methionine
7192,summers
7193,minority
7194,adrenaline
7195,menorah
7196,dimwit
7197,beautiful
7198,backlog
7199,ace
7200,futurity
7201,stigmatization
7202,reptile
7203,showman
7204,super
7205,obliquely
7206,quo
7207,sardine
7208,newscast
7209,stranger
7210,wentletrap
7211,oud
7212,legality
7213,blindness
7214,selector
7215,hoar
7216,protease
7217,associates
7218,movies
7219,beery
7220,impudence
7221,aeron
7222,coddler
7223,eradication
7224,ambiguity
7225,pea
7226,belle
7227,binoculars
7228,dividend
7229,adversity
7230,loom
7231,bestowing
7232,monster
7233,tala
7234,teams
7235,crematory
7236,elemental
7237,broth
7238,damnation
7239,crankshaft
7240,skunk
7241,dialectic
7242,heaven
7243,heterosexual
7244,nickname
7245,therapeutic
7246,twelfth
7247,adventurer
7248,sidebar
7249,tether
7250,vault
7251,newt
7252,automobile
7253,differential
7254,clinging
7255,brownie
7256,playboy
7257,tripoli
7258,applied
7259,killer
7260,laundering
7261,ching
7262,alexia
7263,leasing
7264,parties
7265,rick
7266,sing
7267,ginseng
7268,wiener
7269,gum
7270,plight
7271,swimmer
7272,coldest
7273,gawker
7274,angina
7275,bait
7276,overnight
7277,spp
7278,adhesives
7279,confluence
7280,grandparent
7281,grout
7282,infamous
7283,latino
7284,prism
7285,projects
7286,moonstruck
7287,assimilation
7288,res
7289,gov
7290,mosquito
7291,basketwork
7292,vessels
7293,memoirs
7294,embargo
7295,holidays
7296,grandad
7297,simple
7298,raw
7299,landlords
7300,collar
7301,mural
7302,fortune
7303,names
7304,standup
7305,arrow
7306,launched
7307,smuggler
7308,travels
7309,hardcover
7310,educational
7311,racer
7312,denouncement
7313,arrows
7314,blocked
7315,isolating
7316,socket
7317,amenorrhea
7318,leafs
7319,potentiometer
7320,transpose
7321,fur
7322,possessors
7323,pya
7324,severe
7325,subsection
7326,quick
7327,coin
7328,sweating
7329,crook
7330,menarche
7331,globin
7332,prequel
7333,granulation
7334,sites
7335,smuggling
7336,distress
7337,datatype
7338,divine
7339,sharp
7340,injured
7341,conduit
7342,sausage
7343,gloom
7344,promissory
7345,euthanasia
7346,lameness
7347,franks
7348,tease
7349,inmate
7350,hypnosis
7351,midway
7352,ridiculous
7353,milestone
7354,priory
7355,snout
7356,biopsy
7357,alumina
7358,pitman
7359,jumbo
7360,ave
7361,hippie
7362,cactus
7363,petty
7364,memoir
7365,rocks
7366,census
7367,bereavement
7368,folklore
7369,touring
7370,objectivist
7371,postseason
7372,reporter
7373,resurrection
7374,trucks
7375,microbiology
7376,directory
7377,brisk
7378,sarcasm
7379,governments
7380,mukluk
7381,emulsion
7382,backdrop
7383,sire
7384,seminary
7385,bravery
7386,sewage
7387,horseradish
7388,brigade
7389,romance
7390,wheezing
7391,trapping
7392,imbalance
7393,scorpion
7394,songwriting
7395,draper
7396,wheels
7397,firework
7398,illus
7399,tern
7400,agonist
7401,twelve
7402,proverb
7403,apprenticeship
7404,tiring
7405,monetization
7406,transcription
7407,sushi
7408,inadvertently
7409,lichen
7410,lit
7411,driveway
7412,enjoyment
7413,errand
7414,infidelity
7415,robles
7416,labeling
7417,heroes
